paper_id,date,year,phase_1931plus,explicit_she_title,women_implicit,education_topic,editorial,female_creator,headline_len,sentiment_score,sentiment_label,cluster_id
西京日报,1935-03-26,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
南华日报,1935-03-26,1935,1,0,0,0,0,0,4,0.9541000900362572,positive,
南华日报,1935-03-26,1935,1,0,0,0,0,0,2,0.4910254227746448,neutral,
南华日报,1935-03-26,1935,1,0,0,0,0,0,15,0.5529274150404999,positive,
大美晚报,1935-03-27,1935,1,0,0,0,0,0,7,0.5102977903708648,neutral,
大美晚报,1935-03-27,1935,1,0,0,0,0,0,8,0.9564598606426907,positive,
汉口中西报,1935-03-27,1935,1,0,1,0,0,0,8,0.45243743076170584,neutral,
西京日报,1935-03-27,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
西京日报,1935-03-27,1935,1,0,0,0,0,0,8,0.18181818181818177,negative,
南华日报,1935-03-27,1935,1,0,0,0,0,0,4,0.3604989410678895,negative,
南华日报,1935-03-27,1935,1,0,0,0,0,0,8,0.6314637482881883,positive,
南华日报,1935-03-27,1935,1,0,0,0,0,0,2,0.9635153558063018,positive,
南华日报,1935-03-27,1935,1,0,0,0,0,0,15,0.5472760553574745,neutral,
南华日报,1935-03-27,1935,1,0,0,0,0,0,7,0.9804538247773946,positive,
大美晚报,1935-03-28,1935,1,0,0,0,0,0,8,0.9805568842617045,positive,
西京日报,1935-03-28,1935,1,0,0,0,0,0,8,0.9047011475727,positive,
大美晚报,1935-03-28,1935,1,0,0,0,0,0,3,0.5,neutral,
南华日报,1935-03-28,1935,1,0,0,0,0,0,4,0.7297953905324696,positive,
南华日报,1935-03-28,1935,1,0,0,0,0,0,12,0.5748311232718132,positive,
南华日报,1935-03-28,1935,1,0,0,0,0,0,9,0.9552454483676703,positive,
南华日报,1935-03-28,1935,1,0,0,0,0,0,5,0.9758839363225941,positive,
大美晚报,1935-03-29,1935,1,0,0,0,0,0,4,0.7599368113517436,positive,
西京日报,1935-03-29,1935,1,0,0,0,0,0,2,0.8571428571428572,positive,
西京日报,1935-03-29,1935,1,0,0,0,0,0,3,0.48365530667329815,neutral,
南华日报,1935-03-29,1935,1,0,0,0,0,0,9,0.7769248989881917,positive,
南华日报,1935-03-29,1935,1,0,0,0,0,0,5,0.9758839363225941,positive,
大美晚报,1935-03-30,1935,1,0,0,0,0,0,7,0.7515954391365804,positive,
大美晚报,1935-03-30,1935,1,0,0,0,0,0,8,0.3534215268983737,negative,
大美晚报,1935-03-30,1935,1,0,0,0,0,0,4,0.2388148444280339,negative,
大美晚报,1935-03-30,1935,1,0,0,0,0,0,7,0.9062948310433476,positive,
南华日报,1935-03-30,1935,1,0,0,0,0,0,5,0.6428571428571428,positive,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,6,0.22494275885280368,negative,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,8,0.788191183181402,positive,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,7,0.5015998525304305,neutral,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,3,0.8088468949888833,positive,
大美晚报,1935-03-31,1935,1,0,1,0,0,0,9,0.7987339370507552,positive,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,5,0.6067857179604991,positive,
大美晚报,1935-03-31,1935,1,0,1,0,0,0,10,0.507540255749748,neutral,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,9,0.791982128532677,positive,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,6,0.4720106104532903,neutral,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,4,0.43556572439111296,negative,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,10,0.8454396598529863,positive,
西京日报,1935-03-31,1935,1,0,0,0,0,0,2,0.5,neutral,
西京日报,1935-03-31,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
大美晚报,1935-03-31,1935,1,0,0,0,0,0,4,0.7297953905324696,positive,
大美晚报,1935-04-01,1935,1,0,0,0,0,0,6,0.9164856797566563,positive,
大美晚报,1935-04-01,1935,1,0,0,0,0,0,7,0.27962317239310086,negative,
大美晚报,1935-04-01,1935,1,0,0,0,0,0,7,0.9563732731935742,positive,
大美晚报,1935-04-01,1935,1,0,0,0,0,0,8,0.5358563687533056,neutral,
西京日报,1935-04-01,1935,1,0,0,0,0,0,2,0.5,neutral,
西京日报,1935-04-01,1935,1,0,0,0,0,0,2,0.8977272727272728,positive,
西京日报,1935-04-01,1935,1,0,0,0,0,0,5,0.8635533270346121,positive,
大美晚报,1935-04-01,1935,1,0,0,0,0,0,5,0.6728965077863588,positive,
西京日报,1935-04-01,1935,1,0,0,0,0,0,5,0.4737672181921908,neutral,
世界快报,1935-04-01,1935,1,0,0,0,0,0,9,0.3677998506397917,negative,
大美晚报,1935-04-02,1935,1,0,0,0,0,0,9,0.9861531926627924,positive,
世界快报,1935-04-02,1935,1,0,0,0,0,0,16,0.6323938200074484,positive,
大美晚报,1935-04-02,1935,1,0,0,0,0,0,8,0.3271579684306526,negative,
西京日报,1935-04-02,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
世界快报,1935-04-02,1935,1,0,0,0,0,0,5,0.9035518958926844,positive,
西京日报,1935-04-02,1935,1,0,0,0,0,0,5,0.948748546829824,positive,
西京日报,1935-04-02,1935,1,0,0,0,0,0,2,0.2500000000000001,negative,
世界快报,1935-04-02,1935,1,0,0,0,0,0,2,0.4737672181921908,neutral,
世界快报,1935-04-02,1935,1,0,0,0,0,0,9,0.7970778973690738,positive,
南华日报,1935-04-02,1935,1,0,0,0,0,0,4,0.8630530555797126,positive,
南华日报,1935-04-02,1935,1,0,1,0,0,0,5,0.5193138830795896,neutral,
南华日报,1935-04-02,1935,1,0,0,0,0,0,4,0.9696187103714623,positive,
大美晚报,1935-04-03,1935,1,0,0,0,0,0,6,0.7625335602596931,positive,
南华日报,1935-04-03,1935,1,0,0,0,0,0,12,0.06833625905964757,negative,
西京日报,1935-04-03,1935,1,0,0,0,0,0,5,0.41279188562267255,negative,
世界快报,1935-04-03,1935,1,0,0,0,0,0,4,0.7393721470940472,positive,
西京日报,1935-04-03,1935,1,1,0,0,0,0,6,0.7353792240060416,positive,
大美晚报,1935-04-03,1935,1,0,0,0,0,0,4,0.7280131706957755,positive,
世界快报,1935-04-03,1935,1,0,0,0,0,0,2,0.5,neutral,
西京日报,1935-04-03,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
西京日报,1935-04-03,1935,1,0,0,0,0,0,2,0.5,neutral,
南华日报,1935-04-03,1935,1,0,0,0,0,0,6,0.1930553337886045,negative,
南华日报,1935-04-03,1935,1,0,0,0,0,0,4,0.3750780384166793,negative,
大美晚报,1935-04-04,1935,1,0,0,0,0,0,9,0.6864403227850091,positive,
大美晚报,1935-04-04,1935,1,0,0,0,0,0,9,0.946513584634897,positive,
西京日报,1935-04-04,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
大美晚报,1935-04-04,1935,1,0,0,0,0,0,9,0.8595208287888835,positive,
世界快报,1935-04-04,1935,1,0,0,0,0,0,5,0.9076311611007282,positive,
西京日报,1935-04-04,1935,1,0,0,0,0,0,3,0.5,neutral,
西京日报,1935-04-04,1935,1,0,0,0,0,0,2,0.5,neutral,
世界快报,1935-04-04,1935,1,0,0,0,0,0,6,0.816718610334354,positive,
大美晚报,1935-04-04,1935,1,0,0,0,0,0,5,0.7980361172915368,positive,
世界快报,1935-04-04,1935,1,0,0,0,0,0,9,0.49127338794702646,neutral,
世界快报,1935-04-04,1935,1,0,0,0,0,0,9,0.734597371889527,positive,
南华日报,1935-04-04,1935,1,0,0,0,0,0,12,0.5748311232718132,positive,
南华日报,1935-04-04,1935,1,0,0,0,0,0,8,0.6008442546211887,positive,
南华日报,1935-04-04,1935,1,0,1,0,0,0,5,0.7667044682571568,positive,
大美晚报,1935-04-05,1935,1,0,0,0,0,0,7,0.46088870507012447,neutral,
大美晚报,1935-04-05,1935,1,0,1,0,0,0,7,0.48294662202579275,neutral,
大美晚报,1935-04-05,1935,1,0,1,0,0,0,7,0.7211849495550442,positive,
西京日报,1935-04-05,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
大美晚报,1935-04-05,1935,1,0,0,0,0,0,4,0.574549474228723,positive,
世界快报,1935-04-05,1935,1,0,0,0,0,0,9,0.2343599505683105,negative,
南华日报,1935-04-05,1935,1,0,0,0,0,0,8,0.2753525872292526,negative,
世界快报,1935-04-05,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
南华日报,1935-04-05,1935,1,0,0,0,0,0,9,0.0869487223759895,negative,
南华日报,1935-04-05,1935,1,0,0,0,0,0,7,0.9949012271911787,positive,
南华日报,1935-04-05,1935,1,0,0,0,0,0,5,0.4737672181921908,neutral,
大美晚报,1935-04-06,1935,1,0,0,0,0,0,4,0.29999999999999993,negative,
大美晚报,1935-04-06,1935,1,0,0,0,0,0,4,0.5024603388510819,neutral,
大美晚报,1935-04-06,1935,1,0,0,0,0,0,3,0.752384016000587,positive,
大美晚报,1935-04-06,1935,1,0,0,0,0,0,4,0.890142453148024,positive,
大美晚报,1935-04-06,1935,1,0,0,0,0,0,15,0.508078949399522,neutral,
世界快报,1935-04-06,1935,1,0,0,0,0,0,5,0.678345018384582,positive,
世界快报,1935-04-06,1935,1,0,0,0,0,0,2,0.7417871872910156,positive,
大美晚报,1935-04-06,1935,1,0,0,0,0,0,9,0.8005388200658862,positive,
西京日报,1935-04-06,1935,1,0,0,0,0,0,7,0.5263854608825758,neutral,
世界快报,1935-04-06,1935,1,0,0,0,0,0,4,0.4737672181921908,neutral,
大美晚报,1935-04-06,1935,1,0,0,0,0,0,10,0.9282100574419164,positive,
世界快报,1935-04-06,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
南华日报,1935-04-06,1935,1,0,0,0,0,0,3,0.4149744452357019,negative,
南华日报,1935-04-06,1935,1,0,0,0,0,0,2,0.4910254227746448,neutral,
大美晚报,1935-04-07,1935,1,0,0,0,0,0,2,0.6553427192758268,positive,
大美晚报,1935-04-07,1935,1,0,0,0,0,0,16,0.7586254050188036,positive,
大美晚报,1935-04-07,1935,1,0,0,0,0,0,7,0.6552476304899219,positive,
大美晚报,1935-04-07,1935,1,0,0,0,0,0,6,0.8133243867643839,positive,
西京日报,1935-04-07,1935,1,0,0,0,0,0,3,0.4869103343988235,neutral,
西京日报,1935-04-07,1935,1,0,0,0,0,0,2,0.5,neutral,
世界快报,1935-04-07,1935,1,0,0,0,0,0,9,0.2343599505683105,negative,
南华日报,1935-04-07,1935,1,0,0,0,0,0,9,0.12069060247822738,negative,
大美晚报,1935-04-08,1935,1,0,0,0,0,0,6,0.6231393494333288,positive,
大美晚报,1935-04-08,1935,1,0,0,0,0,0,5,0.3415596808290704,negative,
西京日报,1935-04-08,1935,1,0,0,0,0,0,2,0.5,neutral,
西京日报,1935-04-08,1935,1,0,0,1,0,0,16,0.7802830976080337,positive,
南华日报,1935-04-08,1935,1,0,0,0,0,0,8,0.9925858150019772,positive,
南华日报,1935-04-08,1935,1,0,0,0,0,0,2,0.4910254227746448,neutral,
大美晚报,1935-04-09,1935,1,0,0,0,0,0,13,0.619194367932332,positive,
大美晚报,1935-04-09,1935,1,0,0,1,0,0,9,0.7672689809944689,positive,
世界快报,1935-04-09,1935,1,0,0,0,0,0,8,0.9518233507997861,positive,
西京日报,1935-04-09,1935,1,0,0,0,0,0,10,0.9724748710641256,positive,
西京日报,1935-04-09,1935,1,0,0,0,0,0,2,0.5,neutral,
大美晚报,1935-04-09,1935,1,0,0,0,0,0,15,0.6328429966140816,positive,
世界快报,1935-04-09,1935,1,0,0,0,0,0,4,0.125,negative,
世界快报,1935-04-09,1935,1,0,0,0,0,0,9,0.8663701381682563,positive,
西京日报,1935-04-09,1935,1,0,0,0,0,0,5,0.7996525450986192,positive,
南华日报,1935-04-09,1935,1,0,0,0,0,0,11,0.9760976764398256,positive,
南华日报,1935-04-09,1935,1,0,0,0,0,0,5,0.5386928873034446,neutral,
大美晚报,1935-04-10,1935,1,0,0,0,0,0,4,0.33866154767885503,negative,
大美晚报,1935-04-10,1935,1,0,0,0,0,0,7,0.9799238067346556,positive,
大美晚报,1935-04-10,1935,1,0,0,0,0,0,3,0.6557043084981085,positive,
大美晚报,1935-04-10,1935,1,0,0,0,0,0,4,0.04763414966939672,negative,
大美晚报,1935-04-10,1935,1,0,0,0,0,0,14,0.41218342736280444,negative,
世界快报,1935-04-10,1935,1,0,0,0,0,0,7,0.8490416016141646,positive,
世界快报,1935-04-10,1935,1,0,0,0,0,0,7,0.5836629629930421,positive,
世界快报,1935-04-10,1935,1,0,0,0,0,0,9,0.9838013740624927,positive,
南华日报,1935-04-10,1935,1,0,0,0,0,0,5,0.8501598100548067,positive,
南华日报,1935-04-10,1935,1,0,0,0,0,0,8,0.8617466506683259,positive,
大美晚报,1935-04-11,1935,1,0,0,0,0,0,8,0.8793461301459183,positive,
西京日报,1935-04-11,1935,1,0,0,0,0,0,2,0.5,neutral,
西京日报,1935-04-11,1935,1,0,0,0,0,0,8,0.9979388183376336,positive,
大美晚报,1935-04-11,1935,1,0,0,0,0,0,5,0.38357826834123676,negative,
西京日报,1935-04-11,1935,1,0,0,0,0,0,2,0.1633990095287089,negative,
西京日报,1935-04-11,1935,1,0,0,0,0,0,7,0.9895471276755426,positive,
世界快报,1935-04-11,1935,1,0,0,0,0,0,3,0.40046678356974574,negative,
大美晚报,1935-04-11,1935,1,0,0,0,0,0,5,0.4737672181921908,neutral,
大美晚报,1935-04-11,1935,1,0,1,0,0,0,5,0.5193138830795896,neutral,
世界快报,1935-04-11,1935,1,0,0,0,0,0,9,0.8678569536144253,positive,
南华日报,1935-04-11,1935,1,0,0,0,0,0,4,0.5815340251198159,positive,
大美晚报,1935-04-12,1935,1,0,0,0,0,0,11,0.8119438395216073,positive,
汉口中西报,1935-04-12,1935,1,0,0,0,0,0,8,0.9812697648447991,positive,
西京日报,1935-04-12,1935,1,0,0,0,0,0,8,0.9979388183376336,positive,
崇实报,1935-04-12,1935,1,0,0,1,0,0,18,0.9799954677145009,positive,
南华日报,1935-04-12,1935,1,0,0,0,0,0,2,0.5,neutral,
南华日报,1935-04-12,1935,1,0,0,0,0,0,5,0.9863058676155039,positive,
南华日报,1935-04-12,1935,1,0,1,0,0,0,7,0.9053320149426638,positive,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,11,0.9124846785176801,positive,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,5,0.7815677833355196,positive,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,7,0.7911320389688425,positive,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,5,0.05273400848499554,negative,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,4,0.4737672181921908,neutral,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,2,0.5,neutral,
舜江日报,1935-04-13,1935,1,1,0,0,0,0,4,0.5262327818078083,neutral,
西京日报,1935-04-13,1935,1,0,0,0,0,0,5,0.9688481801268684,positive,
西京日报,1935-04-13,1935,1,0,0,0,0,0,6,0.15258541937922643,negative,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,6,0.5,neutral,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,6,0.8020859269935734,positive,
大美晚报,1935-04-13,1935,1,0,0,0,0,0,6,0.5811250045135402,positive,
南华日报,1935-04-13,1935,1,0,0,0,0,0,14,0.9972656352580239,positive,
南华日报,1935-04-13,1935,1,0,0,0,0,0,6,0.31060597745292307,negative,
世界快报,1935-04-14,1935,1,0,0,0,0,0,9,0.8020859269935734,positive,
大美晚报,1935-04-14,1935,1,0,0,0,0,0,4,0.3231497429521817,negative,
大美晚报,1935-04-14,1935,1,0,0,0,0,0,5,0.8816410207745318,positive,
西京日报,1935-04-14,1935,1,0,0,0,0,0,9,0.27522168643774425,negative,
西京日报,1935-04-14,1935,1,0,0,0,0,0,5,0.9618879225058654,positive,
世界快报,1935-04-14,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
南华日报,1935-04-14,1935,1,0,0,0,0,0,6,0.2784451664108267,negative,
南华日报,1935-04-14,1935,1,0,0,0,0,0,7,0.9286581778794154,positive,
大美晚报,1935-04-15,1935,1,0,0,0,0,0,9,0.07415307560122042,negative,
大美晚报,1935-04-15,1935,1,0,0,0,0,0,4,0.9060976969350215,positive,
大美晚报,1935-04-15,1935,1,0,0,0,0,0,4,0.4737672181921908,neutral,
世界快报,1935-04-15,1935,1,0,0,0,0,0,5,0.05029523079399101,negative,
大美晚报,1935-04-15,1935,1,0,0,0,0,0,7,0.27901971339567677,negative,
南华日报,1935-04-15,1935,1,0,0,0,0,0,5,0.8135628511887704,positive,
大美晚报,1935-04-16,1935,1,0,0,0,0,0,13,0.4291130410860422,negative,
大美晚报,1935-04-16,1935,1,0,0,0,0,0,7,0.743572867961204,positive,
大美晚报,1935-04-16,1935,1,0,0,0,0,0,3,0.28070997307920365,negative,
西京日报,1935-04-16,1935,1,0,0,0,0,0,9,0.27522168643774425,negative,
西京日报,1935-04-16,1935,1,0,0,0,0,0,5,0.38357826834123676,negative,
大美晚报,1935-04-16,1935,1,0,0,0,0,0,4,0.09274984755059479,negative,
西京日报,1935-04-16,1935,1,0,0,0,0,0,8,0.9088258034803275,positive,
世界快报,1935-04-16,1935,1,0,0,0,0,0,9,0.9704472370193903,positive,
世界快报,1935-04-16,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
南华日报,1935-04-16,1935,1,0,0,0,0,0,6,0.37870571986790136,negative,
南华日报,1935-04-16,1935,1,0,0,0,0,0,5,0.37777440021809106,negative,
南华日报,1935-04-16,1935,1,0,0,0,0,0,4,0.2515564189634254,negative,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,11,0.9981309989094276,positive,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,14,0.9874940049642376,positive,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,4,0.9570491341148079,positive,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,5,0.6719526338628208,positive,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,4,0.5600504409299017,positive,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,4,0.5600504409299017,positive,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,8,0.6864403227850107,positive,
大美晚报,1935-04-17,1935,1,0,0,0,0,0,4,0.4737672181921908,neutral,
汉口中西报,1935-04-17,1935,1,0,0,0,0,0,4,0.6694951640820711,positive,
世界快报,1935-04-17,1935,1,0,0,0,0,0,3,0.613590813020071,positive,
西京日报,1935-04-17,1935,1,0,0,0,0,0,9,0.27522168643774425,negative,
西京日报,1935-04-17,1935,1,0,0,0,0,0,6,0.4737672181921908,neutral,
世界快报,1935-04-17,1935,1,0,0,0,0,0,8,0.9861849448068065,positive,
世界快报,1935-04-17,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
南华日报,1935-04-17,1935,1,0,0,1,0,0,5,0.974074381394743,positive,
西京日报,1935-04-17,1935,1,0,0,0,0,0,2,0.7551020408163265,positive,
西京日报,1935-04-17,1935,1,0,0,0,0,0,3,0.8695921244872972,positive,
西京日报,1935-04-17,1935,1,0,0,0,0,0,2,0.8259378006539246,positive,
大美晚报,1935-04-18,1935,1,0,0,0,0,0,9,0.9190122987588,positive,
大美晚报,1935-04-18,1935,1,0,0,0,0,0,11,0.8630890011274223,positive,
大美晚报,1935-04-18,1935,1,0,0,0,0,0,4,0.5966219184812913,positive,
西京日报,1935-04-18,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
世界快报,1935-04-18,1935,1,0,0,0,0,0,7,0.6135891282189266,positive,
大美晚报,1935-04-18,1935,1,0,0,0,0,0,4,0.4231581925531044,negative,
西京日报,1935-04-18,1935,1,0,0,0,0,0,9,0.27522168643774425,negative,
大美晚报,1935-04-18,1935,1,0,0,0,0,0,7,0.6885766582903895,positive,
大美晚报,1935-04-18,1935,1,0,0,0,0,0,7,0.8724685798551365,positive,
世界快报,1935-04-18,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
南华日报,1935-04-18,1935,1,0,0,0,0,0,8,0.770618941003444,positive,
大美晚报,1935-04-19,1935,1,0,0,0,0,0,8,0.9327915674427891,positive,
大美晚报,1935-04-19,1935,1,0,1,0,0,0,9,0.49306705076605084,neutral,
大美晚报,1935-04-19,1935,1,0,0,0,0,0,16,0.9438380436756462,positive,
西京日报,1935-04-19,1935,1,0,0,0,0,0,6,0.44767845850986676,negative,
大美晚报,1935-04-20,1935,1,0,0,0,0,0,4,0.9354726504590283,positive,
大美晚报,1935-04-20,1935,1,0,0,0,0,0,3,0.7297953905324696,positive,
大美晚报,1935-04-20,1935,1,0,0,0,0,0,8,0.831594728211559,positive,
大美晚报,1935-04-20,1935,1,0,0,0,0,0,4,0.4869103343988235,neutral,
大美晚报,1935-04-20,1935,1,0,0,0,0,0,10,0.9978071833777851,positive,
大美晚报,1935-04-20,1935,1,0,0,0,0,0,7,0.1346235755862767,negative,
大美晚报,1935-04-20,1935,1,0,0,0,0,1,5,0.7902030124802095,positive,
大美晚报,1935-04-20,1935,1,0,0,0,0,0,6,0.9708240302337096,positive,
西京日报,1935-04-20,1935,1,0,0,0,0,0,8,0.9088258034803275,positive,
世界快报,1935-04-20,1935,1,0,0,0,0,0,2,0.5177083655059614,neutral,
世界快报,1935-04-20,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
南华日报,1935-04-20,1935,1,0,0,0,0,0,9,0.5310859120158612,neutral,
大美晚报,1935-04-21,1935,1,0,0,0,0,0,6,0.2680008902331831,negative,
大美晚报,1935-04-21,1935,1,0,0,0,0,0,9,0.9942868970935889,positive,
大美晚报,1935-04-21,1935,1,0,0,0,0,0,11,0.44767845850986676,negative,
西京日报,1935-04-21,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
西京日报,1935-04-21,1935,1,0,0,0,0,0,8,0.9088258034803275,positive,
大美晚报,1935-04-22,1935,1,0,0,0,0,0,12,0.6302023575182009,positive,
大美晚报,1935-04-22,1935,1,0,0,0,0,0,2,0.5,neutral,
大美晚报,1935-04-22,1935,1,0,0,0,0,0,6,0.8389852580172484,positive,
大美晚报,1935-04-22,1935,1,0,0,0,0,0,8,0.9018182183907066,positive,
西京日报,1935-04-22,1935,1,0,0,0,0,0,2,0.19603236834066562,negative,
西京日报,1935-04-22,1935,1,0,0,0,0,0,8,0.9088258034803275,positive,
大美晚报,1935-04-22,1935,1,0,0,0,0,0,10,0.31751361873212414,negative,
西京日报,1935-04-22,1935,1,0,0,0,0,0,4,0.19559952243534506,negative,
南华日报,1935-04-22,1935,1,0,0,0,0,0,6,0.40306518103660505,negative,
大美晚报,1935-04-23,1935,1,0,0,0,0,0,12,0.9833644987449395,positive,
大美晚报,1935-04-23,1935,1,0,0,0,0,0,5,0.26483551124479743,negative,
大美晚报,1935-04-23,1935,1,0,0,0,0,0,10,0.2382349946473601,negative,
西京日报,1935-04-23,1935,1,0,0,0,0,0,5,0.6724193462623939,positive,
西京日报,1935-04-23,1935,1,0,0,0,0,0,4,0.19559952243534506,negative,
世界快报,1935-04-23,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
大美晚报,1935-04-24,1935,1,0,0,0,0,0,4,0.4737672181921908,neutral,
大美晚报,1935-04-24,1935,1,0,0,0,0,0,4,0.9570491341148079,positive,
大美晚报,1935-04-24,1935,1,0,0,0,0,0,5,0.6719526338628208,positive,
西京日报,1935-04-24,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
世界快报,1935-04-24,1935,1,0,0,0,0,0,14,0.8355243042309664,positive,
世界快报,1935-04-24,1935,1,0,0,0,0,0,4,0.4737672181921908,neutral,
西京日报,1935-04-24,1935,1,0,0,0,0,0,4,0.19559952243534506,negative,
世界快报,1935-04-24,1935,1,0,0,0,0,0,5,0.31041609369117307,negative,
世界快报,1935-04-24,1935,1,0,0,0,0,0,9,0.7085923308003611,positive,
西京日报,1935-04-24,1935,1,0,0,0,0,0,7,0.5559762996477601,positive,
西京日报,1935-04-24,1935,1,0,0,0,0,0,5,0.8667112227143534,positive,
南华日报,1935-04-24,1935,1,0,0,0,0,0,9,0.9945186580781101,positive,
南华日报,1935-04-24,1935,1,0,0,0,0,0,5,0.5382494974434872,neutral,
南华日报,1935-04-24,1935,1,1,0,0,0,0,4,0.375,negative,
世界快报,1935-04-25,1935,1,0,0,0,0,0,10,0.7700512908210478,positive,
世界快报,1935-04-25,1935,1,0,0,0,0,0,5,0.724328689005416,positive,
大美晚报,1935-04-25,1935,1,0,0,0,0,0,4,0.4737672181921908,neutral,
南华日报,1935-04-25,1935,1,0,0,0,0,0,8,0.34967585046528193,negative,
世界快报,1935-04-25,1935,1,0,0,0,0,0,9,0.5315622537665223,neutral,
南华日报,1935-04-25,1935,1,0,0,0,0,0,6,0.26111497929122474,negative,
南华日报,1935-04-25,1935,1,0,0,0,0,0,4,0.913516151318041,positive,
大美晚报,1935-04-26,1935,1,0,0,0,0,0,2,0.9411764705882353,positive,
大美晚报,1935-04-26,1935,1,0,0,0,0,0,6,0.8692199189962516,positive,
南华日报,1935-04-26,1935,1,0,0,0,0,0,8,0.7817623250034682,positive,
南华日报,1935-04-26,1935,1,0,1,0,0,0,10,0.8916884757777382,positive,
南华日报,1935-04-26,1935,1,0,0,0,0,0,7,0.8794433566334721,positive,
大美晚报,1935-04-27,1935,1,0,0,0,0,0,7,0.046029552718096944,negative,
大美晚报,1935-04-27,1935,1,0,0,0,0,0,4,0.8294457583903977,positive,
大美晚报,1935-04-27,1935,1,0,0,0,0,0,7,0.9159997289212437,positive,
大美晚报,1935-04-27,1935,1,0,0,0,0,0,4,0.5024603388510819,neutral,
大美晚报,1935-04-27,1935,1,0,0,0,0,0,7,0.7911320389688425,positive,
世界快报,1935-04-27,1935,1,0,0,0,0,0,1,0.818181818181818,positive,
西京日报,1935-04-27,1935,1,0,0,0,0,0,3,0.4518783063903955,neutral,
西京日报,1935-04-27,1935,1,0,0,0,0,0,8,0.6550131438412304,positive,
世界快报,1935-04-27,1935,1,0,0,0,0,0,5,0.6936075790175467,positive,
大美晚报,1935-04-27,1935,1,0,0,0,0,0,8,0.965297575371386,positive,
南华日报,1935-04-27,1935,1,0,0,0,0,0,2,0.4910254227746448,neutral,
大美晚报,1935-04-28,1935,1,0,0,0,0,0,7,0.9105887406092714,positive,
大美晚报,1935-04-28,1935,1,0,0,0,0,0,5,0.49210950687971544,neutral,
西京日报,1935-04-28,1935,1,0,0,0,0,0,4,0.5594040981050692,positive,
西京日报,1935-04-28,1935,1,0,0,0,0,0,4,0.5594040981050692,positive,
西京日报,1935-04-28,1935,1,0,0,0,0,0,2,0.8999999999999999,positive,
西京日报,1935-04-28,1935,1,0,0,0,0,0,7,0.8767674038430804,positive,
大美晚报,1935-04-28,1935,1,0,0,0,0,0,8,0.9643880346331631,positive,
南华日报,1935-04-28,1935,1,0,0,0,0,0,3,0.890142453148024,positive,
南华日报,1935-04-28,1935,1,0,0,0,0,0,7,0.2048443744824877,negative,
大美晚报,1935-04-29,1935,1,0,0,0,0,0,8,0.6802728006219114,positive,
大美晚报,1935-04-29,1935,1,0,0,0,0,0,9,0.9901257653844244,positive,
西京日报,1935-04-29,1935,1,0,0,0,0,0,6,0.8877676232247858,positive,
大美晚报,1935-04-29,1935,1,0,0,0,0,0,2,0.5,neutral,
西京日报,1935-04-29,1935,1,0,0,0,0,0,3,0.3756883885501292,negative,
大美晚报,1935-04-29,1935,1,0,0,0,0,0,3,0.5,neutral,
大美晚报,1935-04-30,1935,1,0,0,0,0,0,4,0.5238925719173787,neutral,
大美晚报,1935-04-30,1935,1,0,0,0,0,0,14,0.7890161956153563,positive,
